Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location
76,1037,"1,016",1118935783600,30.485,"1,169.20",6452427.442,1873844.221,13.9,6.8,2,51.42,-10.9,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1038,"1,016",1118935783700,30.778,"1,176.10",6452430.32,1873850.48,13.9,6.8,2,51.35,-11.04,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1039,"1,016",1118935783800,30.951,"1,183.03",6452433.096,1873856.831,13.9,6.8,2,51.31,-11.21,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1040,"1,016",1118935783900,30.974,"1,189.95",6452435.731,1873863.257,13.9,6.8,2,51.3,-13.46,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1041,"1,016",1118935784000,30.883,"1,196.47",6452438.311,1873869.691,13.9,6.8,2,51.3,-11.44,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1042,"1,016",1118935784100,30.846,"1,202.80",6452440.738,1873876.083,13.9,6.8,2,51.3,-8.32,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1043,"1,016",1118935784200,30.908,"1,208.80",6452443.064,1873882.437,13.9,6.8,2,51.31,12.77,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1044,"1,016",1118935784300,31.062,"1,215.03",6452445.211,1873888.761,13.9,6.8,2,51.31,11.21,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1045,"1,016",1118935784400,31.228,"1,221.38",6452447.326,1873895.076,13.9,6.8,2,51.31,10.22,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1046,"1,016",1118935784500,31.337,"1,228.07",6452449.506,1873901.364,13.9,6.8,2,51.3,-9.09,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1047,"1,016",1118935784600,31.302,"1,234.75",6452451.584,1873907.685,13.9,6.8,2,51.31,12.71,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1048,"1,016",1118935784700,31.107,"1,241.50",6452453.463,1873914.188,13.9,6.8,2,51.37,13.46,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1049,"1,016",1118935784800,30.75,"1,248.34",6452455.199,1873920.796,13.9,6.8,2,51.5,12.71,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1050,"1,016",1118935784900,30.234,"1,255.25",6452456.734,1873927.583,13.9,6.8,2,51.63,10.39,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1051,"1,016",1118935785000,29.558,"1,262.18",6452458.17,1873934.409,13.9,6.8,2,51.71,3.33,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1052,"1,016",1118935785100,28.863,"1,269.11",6452459.644,1873941.205,13.9,6.8,2,51.74,-0.47,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1053,"1,016",1118935785200,28.189,"1,276.04",6452461.118,1873948,13.9,6.8,2,51.73,-0.9,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1054,"1,016",1118935785300,27.478,"1,282.83",6452462.592,1873954.794,13.9,6.8,2,51.66,-13.83,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1055,"1,016",1118935785400,26.964,"1,288.90",6452464.066,1873961.587,13.9,6.8,2,51.48,-15.84,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1056,"1,016",1118935785500,26.727,"1,294.64",6452465.572,1873968.344,13.9,6.8,2,51.31,-15.84,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1057,"1,016",1118935785600,26.746,"1,300.13",6452467.016,1873975.176,13.9,6.8,2,51.34,15.84,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1058,"1,016",1118935785700,27.007,"1,306.02",6452468.271,1873982.201,13.9,6.8,2,51.46,14.52,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1059,"1,016",1118935785800,27.575,"1,312.39",6452469.407,1873989.354,13.9,6.8,2,51.48,8.68,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1060,"1,016",1118935785900,27.983,"1,319.52",6452470.355,1873996.7,13.9,6.8,2,51.43,-3.02,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1061,"1,016",1118935786000,28.278,"1,326.96",6452471.24,1874004.122,13.9,6.8,2,51.4,-0.6,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1062,"1,016",1118935786100,28.561,"1,334.42",6452472.158,1874011.509,13.9,6.8,2,51.39,0.22,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1063,"1,016",1118935786200,28.861,"1,341.86",6452473.076,1874018.895,13.9,6.8,2,51.39,0.68,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1064,"1,016",1118935786300,29.182,"1,349.30",6452473.994,1874026.282,13.9,6.8,2,51.39,-11.22,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1065,"1,016",1118935786400,29.411,"1,356.11",6452474.912,1874033.669,13.9,6.8,2,51.43,-5.63,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1066,"1,016",1118935786500,29.925,"1,362.29",6452475.874,1874041.08,13.9,6.8,2,51.63,0,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1067,"1,016",1118935786600,30.704,"1,368.10",6452476.706,1874048.468,13.9,6.8,2,52.09,0,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1068,"1,016",1118935786700,31.703,"1,373.54",6452477.329,1874055.711,13.9,6.8,2,52.66,15.84,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1069,"1,016",1118935786800,33.035,"1,379.35",6452477.79,1874062.841,13.9,6.8,2,52.98,11.11,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1070,"1,016",1118935786900,34.432,"1,385.62",6452478.041,1874069.826,13.9,6.8,2,52.89,4.21,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1071,"1,016",1118935787000,35.621,"1,392.49",6452478.162,1874076.788,13.9,6.8,2,52.71,-3.76,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1072,"1,016",1118935787100,36.787,"1,399.37",6452478.328,1874083.774,13.9,6.8,2,52.66,0.4,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1073,"1,016",1118935787200,37.975,"1,406.26",6452478.493,1874090.761,13.9,6.8,2,52.66,0.03,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1074,"1,016",1118935787300,39.206,"1,413.19",6452478.658,1874097.747,13.9,6.8,2,52.58,9.36,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1075,"1,016",1118935787400,40.338,"1,420.73",6452478.824,1874104.733,13.9,6.8,2,52.35,0,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1076,"1,016",1118935787500,41.31,"1,428.58",6452478.952,1874111.692,13.9,6.8,2,52.1,0,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1077,"1,016",1118935787600,42.133,"1,436.76",6452479.169,1874118.68,13.9,6.8,2,51.95,-12.28,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1078,"1,016",1118935787700,42.857,"1,444.54",6452479.583,1874125.845,13.9,6.8,2,51.93,-9.88,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1079,"1,016",1118935787800,43.697,"1,451.86",6452480.127,1874133.058,13.9,6.8,2,51.97,-10.91,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1080,"1,016",1118935787900,44.613,"1,458.45",6452480.9,1874139.341,13.9,6.8,2,51.92,-14.07,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1081,"1,016",1118935788000,45.379,"1,464.61",6452481.397,1874145.241,13.9,6.8,2,51.77,-15.84,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1082,"1,016",1118935788100,46.023,"1,470.41",6452481.788,1874150.836,13.9,6.8,2,51.62,0,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1083,"1,016",1118935788200,46.487,"1,476.63",6452481.952,1874156.773,13.9,6.8,2,51.55,10.77,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1084,"1,016",1118935788300,46.946,"1,483.17",6452482.106,1874163.174,13.9,6.8,2,51.53,11.24,3,102,208,0,0,2,1,0,85,0,0,lankershim
76,1085,"1,016",1118935788400,47.494,"1,490.19",6452482.318,1874170.479,13.9,6.8,2,51.48,6.81,3,102,208,4,0,2,1,0,85,0,0,lankershim
76,1086,"1,016",1118935788500,47.805,"1,497.80",6452482.581,1874178.013,13.9,6.8,2,51.36,0,3,102,208,4,0,2,1,0,85,0,0,lankershim
76,1087,"1,016",1118935788600,47.863,"1,505.70",6452482.608,1874185.374,13.9,6.8,2,51.3,14.78,3,102,208,4,0,2,1,0,85,0,0,lankershim
76,1088,"1,016",1118935788700,47.633,"1,513.77",6452482.395,1874192.513,13.9,6.8,2,51.47,0,3,102,208,4,0,2,1,0,85,0,0,lankershim
76,1089,"1,016",1118935788800,47.093,"1,521.39",6452481.955,1874199.463,13.9,6.8,2,51.8,0,3,102,208,4,0,2,1,0,85,0,0,lankershim
76,1090,"1,016",1118935788900,46.307,"1,528.66",6452481.273,1874206.193,13.9,6.8,2,52.08,0,3,102,208,4,0,2,1,0,85,0,0,lankershim
76,1091,"1,016",1118935789000,45.321,"1,535.39",6452480.357,1874212.747,13.9,6.8,2,52.25,3.07,3,102,208,4,0,2,1,0,85,0,0,lankershim
76,1092,"1,016",1118935789100,44.262,"1,541.94",6452479.503,1874219.351,13.9,6.8,2,52.32,0.14,3,102,208,4,0,2,1,0,85,0,0,lankershim
76,1093,"1,016",1118935789200,43.218,"1,548.51",6452478.649,1874225.952,13.9,6.8,2,52.31,-1.16,3,102,208,4,0,2,1,0,85,0,0,lankershim
76,1094,"1,016",1118935789300,42.214,"1,555.08",6452477.795,1874232.551,13.9,6.8,2,52.31,0.83,3,102,208,4,0,2,1,0,85,0,0,lankershim
76,1095,"1,016",1118935789400,41.228,"1,561.66",6452476.941,1874239.148,13.9,6.8,2,52.42,7.76,3,102,208,4,0,2,1,0,85,0,0,lankershim
76,1096,"1,016",1118935789500,40.101,"1,568.23",6452476.163,1874245.743,13.9,6.8,2,52.69,11.18,3,102,208,4,0,2,1,0,85,0,0,lankershim
76,1097,"1,016",1118935789600,38.776,"1,574.79",6452475.067,1874252.335,13.9,6.8,2,53.21,11.16,3,102,208,4,0,2,1,0,85,0,0,lankershim
76,1098,"1,016",1118935789700,37.214,"1,581.29",6452473.703,1874258.926,13.9,6.8,2,54.02,0,3,102,208,4,0,2,1,0,85,0,0,lankershim
76,1099,"1,016",1118935789800,35.455,"1,587.00",6452472.059,1874265.513,13.9,6.8,2,54.63,0,3,102,208,4,0,2,1,0,85,0,0,lankershim
76,1100,"1,016",1118935789900,33.514,"1,591.89",6452470.147,1874272.096,13.9,6.8,2,47.62,-15.84,3,102,208,4,0,2,1,0,85,0,0,lankershim
76,1101,"1,016",1118935790000,32.123,"1,596.34",6452467.916,1874278.672,13.9,6.8,2,41.93,-11.65,3,102,208,0,5,2,1,0,85,0,0,lankershim
76,1102,"1,016",1118935790100,31.112,"1,600.78",6452465.764,1874285.242,13.9,6.8,2,45.14,0,3,102,208,0,5,2,1,0,85,0,0,lankershim
76,1103,"1,016",1118935790200,30.533,"1,605.77",6452463.613,1874291.807,13.9,6.8,2,51.37,0,3,102,208,0,5,2,1,0,85,0,0,lankershim
76,1104,"1,016",1118935790300,30.434,"1,611.49",6452461.464,1874298.365,13.9,6.8,2,51.37,0,3,102,208,0,5,2,1,0,85,0,0,lankershim
76,1105,"1,016",1118935790400,30.315,"1,618.38",6452459.317,1874304.918,13.9,6.8,2,51.37,0,3,102,208,0,5,2,1,0,85,0,0,lankershim
76,1106,"1,016",1118935790500,30.196,"1,625.27",6452457.172,1874311.465,13.9,6.8,2,51.37,0,3,102,208,0,5,2,1,0,85,0,0,lankershim
