Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location
76,976,"1,016",1118935777500,12.965,744.394,6452239.812,1873464.109,13.9,6.8,2,51.32,3.51,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,977,"1,016",1118935777600,12.834,750.747,6452242.421,1873469.793,13.9,6.8,2,51.31,-12.33,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,978,"1,016",1118935777700,12.725,756.744,6452245.1,1873475.511,13.9,6.8,2,51.3,0,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,979,"1,016",1118935777800,12.854,762.642,6452247.792,1873481.234,13.9,6.8,2,51.34,0,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,980,"1,016",1118935777900,13.188,768.26,6452250.47,1873486.95,13.9,6.8,2,51.49,15.84,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,981,"1,016",1118935778000,13.723,774.145,6452253.148,1873492.666,13.9,6.8,2,51.75,15.84,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,982,"1,016",1118935778100,14.494,780.129,6452255.826,1873498.382,13.9,6.8,2,51.96,12.95,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,983,"1,016",1118935778200,15.4,786.422,6452258.504,1873504.097,13.9,6.8,2,52.03,1.24,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,984,"1,016",1118935778300,16.258,792.652,6452261.16,1873509.79,13.9,6.8,2,52.06,6.13,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,985,"1,016",1118935778400,17.141,798.932,6452263.836,1873515.504,13.9,6.8,2,52.13,12.19,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,986,"1,016",1118935778500,18.089,805.362,6452266.635,1873521.346,13.9,6.8,2,52.25,13.18,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,987,"1,016",1118935778600,19.121,811.903,6452269.56,1873527.311,13.9,6.8,2,52.36,12.22,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,988,"1,016",1118935778700,20.217,818.595,6452272.608,1873533.404,13.9,6.8,2,52.45,6.15,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,989,"1,016",1118935778800,21.338,825.336,6452275.676,1873539.519,13.9,6.8,2,52.49,1.27,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,990,"1,016",1118935778900,22.459,832.02,6452278.723,1873545.611,13.9,6.8,2,52.49,7.47,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,991,"1,016",1118935779000,23.583,838.836,6452281.769,1873551.704,13.9,6.8,2,52.45,10.85,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,992,"1,016",1118935779100,24.683,845.79,6452284.816,1873557.796,13.9,6.8,2,52.35,4.77,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,993,"1,016",1118935779200,25.703,852.881,6452287.862,1873563.889,13.9,6.8,2,52.23,-9.37,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,994,"1,016",1118935779300,26.63,859.877,6452290.9,1873569.98,13.9,6.8,2,52.14,-11.87,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,995,"1,016",1118935779400,27.506,866.713,6452293.947,1873576.073,13.9,6.8,2,52.11,-6.1,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,996,"1,016",1118935779500,28.408,873.436,6452297.037,1873582.169,13.9,6.8,2,52.15,4.26,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,997,"1,016",1118935779600,29.369,880.232,6452300.185,1873588.27,13.9,6.8,2,52.21,3.42,2,102,208,0,3,2,1,0,85,0,0,lankershim
76,998,"1,016",1118935779700,30.367,887.044,6452303.378,1873594.375,13.9,6.8,2,52.26,1.69,3,102,208,0,3,2,1,0,84,0,0,lankershim
76,999,"1,016",1118935779800,31.378,893.862,6452306.579,1873600.48,13.9,6.8,2,52.28,0.32,3,102,208,0,3,2,1,0,84,0,0,lankershim
76,1000,"1,016",1118935779900,32.388,900.68,6452309.771,1873606.585,13.9,6.8,2,52.28,-0.15,3,102,208,0,3,2,1,0,84,0,0,lankershim
76,1001,"1,016",1118935780000,33.392,907.497,6452312.964,1873612.69,13.9,6.8,2,52.28,-0.23,3,102,208,0,3,2,1,0,84,0,0,lankershim
76,1002,"1,016",1118935780100,34.397,914.311,6452316.156,1873618.795,13.9,6.8,2,52.28,-0.36,3,102,208,0,3,2,1,0,84,0,0,lankershim
76,1003,"1,016",1118935780200,35.407,921.112,6452319.348,1873624.9,13.9,6.8,2,52.27,0.94,3,102,208,0,3,2,1,0,84,0,0,lankershim
76,1004,"1,016",1118935780300,36.477,928.012,6452322.542,1873630.98,13.9,6.8,2,52.15,3.82,3,102,208,0,3,2,1,0,84,0,0,lankershim
76,1005,"1,016",1118935780400,37.281,935.52,6452325.734,1873637.084,13.9,6.8,2,51.84,0,3,102,208,0,3,2,1,0,84,0,0,lankershim
76,1006,"1,016",1118935780500,37.869,943.37,6452328.921,1873643.339,13.9,6.8,2,51.52,0,3,102,208,0,3,2,1,0,84,0,0,lankershim
76,1007,"1,016",1118935780600,38.251,951.615,6452332.101,1873649.705,13.9,6.8,2,51.35,-15.84,3,102,208,0,3,2,1,0,84,0,0,lankershim
76,1008,"1,016",1118935780700,38.339,959.654,6452335.275,1873656.222,13.9,6.8,2,51.31,-11.2,3,102,208,0,3,2,1,0,84,0,0,lankershim
76,1009,"1,016",1118935780800,38.377,967.479,6452338.386,1873662.754,13.9,6.8,2,51.33,0,3,102,208,0,3,2,1,0,84,0,0,lankershim
76,1010,"1,016",1118935780900,38.609,974.783,6452341.737,1873669.27,13.9,6.8,2,51.38,0,3,102,208,0,3,2,1,0,84,0,0,lankershim
76,1011,"1,016",1118935781000,38.987,981.7,6452345.305,1873675.732,13.9,6.8,2,51.44,-9.62,3,102,208,0,3,2,1,0,84,0,0,lankershim
76,1012,"1,016",1118935781100,39.474,988.349,6452348.584,1873681.392,13.9,6.8,2,51.44,-12.74,3,102,208,0,3,2,1,0,84,0,0,lankershim
76,1013,"1,016",1118935781200,39.842,994.764,6452351.569,1873686.751,13.9,6.8,2,51.38,-15.84,3,102,208,0,3,2,1,0,84,0,0,lankershim
76,1014,"1,016",1118935781300,40.008,"1,001.14",6452354.327,1873691.916,13.9,6.8,2,51.31,0,3,102,208,0,3,2,1,0,84,0,0,lankershim
76,1015,"1,016",1118935781400,39.901,"1,008.67",6452356.966,1873697.528,13.9,6.8,2,51.35,15.84,3,102,208,0,3,2,1,0,85,0,0,lankershim
76,1016,"1,016",1118935781500,39.429,"1,016.95",6452359.785,1873703.659,13.9,6.8,2,51.71,15.84,3,102,208,0,3,2,1,0,85,0,0,lankershim
76,1017,"1,016",1118935781600,38.59,"1,025.94",6452363.027,1873710.682,13.9,6.8,2,52.39,0,3,102,208,0,3,2,1,0,85,0,0,lankershim
76,1018,"1,016",1118935781700,37.432,"1,034.89",6452366.273,1873717.876,13.9,6.8,2,53.08,0,3,102,208,3,0,2,1,0,85,0,0,lankershim
76,1019,"1,016",1118935781800,35.931,"1,043.56",6452369.516,1873725.095,13.9,6.8,2,53.4,-11.17,3,102,208,3,0,2,1,0,85,0,0,lankershim
76,1020,"1,016",1118935781900,34.388,"1,051.48",6452372.763,1873732.289,13.9,6.8,2,53.33,-9.91,3,102,208,3,0,2,1,0,85,0,0,lankershim
76,1021,"1,016",1118935782000,32.955,"1,059.12",6452376.029,1873739.32,13.9,6.8,2,53.13,-12.16,3,102,208,3,0,2,1,0,85,0,0,lankershim
76,1022,"1,016",1118935782100,31.625,"1,066.65",6452379.323,1873746.246,13.9,6.8,2,52.94,-9.89,3,102,208,3,0,2,1,0,85,0,0,lankershim
76,1023,"1,016",1118935782200,30.374,"1,074.11",6452382.636,1873753.009,13.9,6.8,2,52.81,-5.2,3,102,208,3,0,2,1,0,85,0,0,lankershim
76,1024,"1,016",1118935782300,29.152,"1,081.50",6452385.953,1873759.747,13.9,6.8,2,52.74,-11.31,3,102,208,3,0,2,1,0,85,0,0,lankershim
76,1025,"1,016",1118935782400,27.895,"1,088.35",6452389.267,1873766.511,13.9,6.8,2,52.5,-15.84,3,102,208,3,0,2,1,0,85,0,0,lankershim
76,1026,"1,016",1118935782500,27.01,"1,094.73",6452392.58,1873773.275,13.9,6.8,2,51.92,-15.84,3,102,208,3,0,2,1,0,85,0,0,lankershim
76,1027,"1,016",1118935782600,26.484,"1,100.70",6452395.894,1873780.039,13.9,6.8,2,51.41,-6.57,3,102,208,3,0,2,1,0,85,0,0,lankershim
76,1028,"1,016",1118935782700,26.333,"1,106.90",6452399.207,1873786.803,13.9,6.8,2,51.32,15.84,3,102,208,3,0,2,1,0,85,0,0,lankershim
76,1029,"1,016",1118935782800,26.535,"1,113.33",6452402.536,1873793.6,13.9,6.8,2,51.48,15.84,3,102,208,3,0,2,1,0,85,0,0,lankershim
76,1030,"1,016",1118935782900,27.117,"1,120.23",6452405.85,1873800.329,13.9,6.8,2,51.55,8.56,3,102,208,3,0,2,1,0,85,0,0,lankershim
76,1031,"1,016",1118935783000,27.623,"1,127.62",6452409.083,1873806.868,13.9,6.8,2,51.54,-11.33,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1032,"1,016",1118935783100,28.106,"1,134.75",6452412.208,1873813.283,13.9,6.8,2,51.53,-11.26,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1033,"1,016",1118935783200,28.573,"1,141.72",6452415.253,1873819.508,13.9,6.8,2,51.52,-7.88,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1034,"1,016",1118935783300,29.045,"1,148.59",6452418.281,1873825.665,13.9,6.8,2,51.52,-2.21,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1035,"1,016",1118935783400,29.542,"1,155.45",6452421.326,1873831.855,13.9,6.8,2,51.52,-1.11,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1036,"1,016",1118935783500,30.041,"1,162.32",6452424.396,1873838.031,13.9,6.8,2,51.49,-5.76,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1037,"1,016",1118935783600,30.485,"1,169.20",6452427.442,1873844.221,13.9,6.8,2,51.42,-10.9,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1038,"1,016",1118935783700,30.778,"1,176.10",6452430.32,1873850.48,13.9,6.8,2,51.35,-11.04,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1039,"1,016",1118935783800,30.951,"1,183.03",6452433.096,1873856.831,13.9,6.8,2,51.31,-11.21,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1040,"1,016",1118935783900,30.974,"1,189.95",6452435.731,1873863.257,13.9,6.8,2,51.3,-13.46,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1041,"1,016",1118935784000,30.883,"1,196.47",6452438.311,1873869.691,13.9,6.8,2,51.3,-11.44,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1042,"1,016",1118935784100,30.846,"1,202.80",6452440.738,1873876.083,13.9,6.8,2,51.3,-8.32,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1043,"1,016",1118935784200,30.908,"1,208.80",6452443.064,1873882.437,13.9,6.8,2,51.31,12.77,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1044,"1,016",1118935784300,31.062,"1,215.03",6452445.211,1873888.761,13.9,6.8,2,51.31,11.21,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1045,"1,016",1118935784400,31.228,"1,221.38",6452447.326,1873895.076,13.9,6.8,2,51.31,10.22,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1046,"1,016",1118935784500,31.337,"1,228.07",6452449.506,1873901.364,13.9,6.8,2,51.3,-9.09,3,102,208,0,4,2,1,0,85,0,0,lankershim
76,1047,"1,016",1118935784600,31.302,"1,234.75",6452451.584,1873907.685,13.9,6.8,2,51.31,12.71,3,102,208,0,4,2,1,0,85,0,0,lankershim
100,928,937,1118935772700,39.037,311.463,6452064.451,1873069.432,12.7,6.4,2,9.3,0,3,102,207,0,2,2,1,95,142,53.92,5.8,lankershim
100,929,937,1118935772800,39.105,312.392,6452064.906,1873070.244,12.7,6.4,2,9.3,0,3,102,207,0,2,2,1,95,142,55.24,5.94,lankershim
100,930,937,1118935772900,39.173,313.32,6452065.36,1873071.057,12.7,6.4,2,9.3,0,3,102,207,0,2,2,1,95,142,56.54,6.08,lankershim
100,931,937,1118935773000,39.241,314.252,6452065.814,1873071.869,12.7,6.4,2,9.28,-0.59,3,102,207,0,2,2,1,95,142,57.88,6.24,lankershim
100,932,937,1118935773100,39.314,315.167,6452066.269,1873072.682,12.7,6.4,2,9.27,-0.53,3,102,207,0,2,2,1,95,142,59.32,6.4,lankershim
100,933,937,1118935773200,39.382,316.057,6452066.723,1873073.495,12.7,6.4,2,9.66,6,3,102,207,0,2,2,1,95,142,60.88,6.3,lankershim
100,934,937,1118935773300,39.428,317.044,6452067.152,1873074.242,12.7,6.4,2,10.78,11.09,3,102,207,0,2,2,1,95,142,62.39,5.79,lankershim
100,935,937,1118935773400,39.452,318.237,6452067.605,1873075.242,12.7,6.4,2,12.69,11.19,3,102,207,0,2,2,1,95,142,63.68,5.02,lankershim
100,936,937,1118935773500,39.475,319.638,6452068.223,1873076.488,12.7,6.4,2,15.21,11.21,3,102,207,0,2,2,1,95,142,64.75,4.26,lankershim
100,937,937,1118935773600,39.511,321.279,6452068.945,1873077.974,12.7,6.4,2,17.73,11.19,3,102,207,0,2,2,1,95,142,65.62,3.7,lankershim
100,938,937,1118935773700,39.546,323.128,6452069.831,1873079.705,12.7,6.4,2,19.65,11.08,3,102,207,0,2,2,1,95,142,66.36,3.38,lankershim
100,939,937,1118935773800,39.558,325.183,6452070.741,1873081.69,12.7,6.4,2,20.77,6.03,3,102,207,0,2,2,1,95,142,66.98,3.22,lankershim
100,940,937,1118935773900,39.549,327.335,6452071.626,1873083.609,12.7,6.4,2,21.17,0.7,3,102,207,0,2,2,1,95,142,67.55,3.19,lankershim
100,941,937,1118935774000,39.535,329.463,6452072.511,1873085.529,12.7,6.4,2,21.16,-0.74,3,102,207,0,2,2,1,95,142,68.16,3.22,lankershim
100,942,937,1118935774100,39.525,331.572,6452073.395,1873087.448,12.7,6.4,2,21.11,-0.21,3,102,207,0,2,2,1,95,142,68.83,3.26,lankershim
100,943,937,1118935774200,39.514,333.677,6452074.28,1873089.367,12.7,6.4,2,21.13,0.48,3,102,207,0,2,2,1,95,142,69.58,3.29,lankershim
100,944,937,1118935774300,39.502,335.779,6452075.157,1873091.276,12.7,6.4,2,21.3,2.5,3,102,207,0,2,2,1,95,142,70.43,3.31,lankershim
100,945,937,1118935774400,39.495,337.905,6452076.041,1873093.195,12.7,6.4,2,21.69,5.37,3,102,207,0,2,2,1,95,142,71.29,3.29,lankershim
100,946,937,1118935774500,39.501,340.091,6452076.968,1873095.169,12.7,6.4,2,22.26,6.7,3,102,207,0,2,2,1,95,142,72.11,3.24,lankershim
100,947,937,1118935774600,39.554,342.496,6452077.95,1873097.216,12.7,6.4,2,25.52,10.74,3,102,207,0,2,2,1,95,142,72.68,2.85,lankershim
100,948,937,1118935774700,39.58,345.512,6452078.975,1873099.318,12.7,6.4,2,32.14,15.09,3,102,207,0,2,2,1,95,142,72.63,2.26,lankershim
100,949,937,1118935774800,39.471,348.863,6452080.007,1873101.431,12.7,6.4,2,36.75,15.82,3,102,207,2,0,2,1,95,142,72.23,1.97,lankershim
100,950,937,1118935774900,39.226,352.533,6452081.031,1873103.533,12.7,6.4,2,36.77,-9.54,3,102,207,2,0,2,1,95,142,71.56,1.95,lankershim
100,951,937,1118935775000,38.907,355.892,6452082.054,1873105.634,12.7,6.4,2,32.32,-11.22,3,102,207,2,0,2,1,95,142,71.3,2.21,lankershim
100,952,937,1118935775100,38.621,358.94,6452083.078,1873107.736,12.7,6.4,2,26.06,-11.34,3,102,207,2,0,2,1,95,142,71.43,2.74,lankershim
100,953,937,1118935775200,38.377,361.341,6452084.102,1873109.838,12.7,6.4,2,23.36,0.09,3,102,207,2,0,2,1,95,142,72.26,3.09,lankershim
100,954,937,1118935775300,38.122,363.654,6452085.122,1873111.931,12.7,6.4,2,23.46,1.6,3,102,207,2,0,2,1,95,142,73.18,3.12,lankershim
100,955,937,1118935775400,37.865,365.972,6452086.145,1873114.033,12.7,6.4,2,23.82,5.07,3,102,207,2,0,2,1,95,142,74.14,3.11,lankershim
100,956,937,1118935775500,37.606,368.338,6452087.177,1873116.152,12.7,6.4,2,24.52,9.13,3,102,207,2,0,2,1,95,142,75.13,3.06,lankershim
100,957,937,1118935775600,37.35,370.809,6452088.263,1873118.381,12.7,6.4,2,25.5,11.19,3,102,207,2,0,2,1,95,142,76.09,2.98,lankershim
100,958,937,1118935775700,37.069,373.411,6452089.438,1873120.726,12.7,6.4,2,26.46,10.03,3,102,207,2,0,2,1,95,142,76.94,2.91,lankershim
100,959,937,1118935775800,36.721,376.108,6452090.611,1873123.198,12.7,6.4,2,27.14,7.52,3,102,207,2,0,2,1,95,142,77.8,2.87,lankershim
100,960,937,1118935775900,36.284,378.827,6452091.69,1873125.759,12.7,6.4,2,27.55,3.6,3,102,207,2,0,2,1,95,142,78.38,2.85,lankershim
100,961,937,1118935776000,35.809,381.547,6452092.705,1873128.296,12.7,6.4,2,27.91,3.54,3,102,207,2,0,2,1,95,142,78.73,2.82,lankershim
100,962,937,1118935776100,35.385,384.307,6452093.783,1873130.856,12.7,6.4,2,28.44,6.51,3,102,207,2,0,2,1,95,142,78.81,2.77,lankershim
100,963,937,1118935776200,35.025,387.158,6452095.044,1873133.443,12.7,6.4,2,29.11,7.27,3,102,207,2,0,2,1,95,142,78.95,2.71,lankershim
100,964,937,1118935776300,34.655,390.099,6452096.346,1873136.114,12.7,6.4,2,29.67,6.25,3,102,207,2,0,2,1,95,142,79.23,2.67,lankershim
100,965,937,1118935776400,34.206,393.077,6452097.536,1873138.904,12.7,6.4,2,29.99,3.13,3,102,207,2,0,2,1,95,142,79.75,2.66,lankershim
100,966,937,1118935776500,33.705,396.056,6452098.672,1873141.688,12.7,6.4,2,30.05,-2.89,3,102,207,2,0,2,1,95,142,80.61,2.68,lankershim
100,967,937,1118935776600,33.257,399.025,6452099.849,1873144.451,12.7,6.4,2,30,-4.46,3,102,207,2,0,2,1,95,142,81.48,2.72,lankershim
100,968,937,1118935776700,32.886,401.986,6452101.164,1873147.148,12.7,6.4,2,30.04,1.29,3,102,207,2,0,2,1,95,142,82.41,2.74,lankershim
100,969,937,1118935776800,32.514,404.954,6452102.466,1873149.818,12.7,6.4,2,30.35,6.26,3,102,207,2,0,2,1,95,142,83.39,2.75,lankershim
100,970,937,1118935776900,32.063,407.958,6452103.655,1873152.607,12.7,6.4,2,30.92,7.9,3,102,207,2,0,2,1,95,142,84.39,2.73,lankershim
100,971,937,1118935777000,31.545,411.047,6452104.844,1873155.501,12.7,6.4,2,31.6,6.99,3,102,207,2,0,2,1,95,142,85.3,2.7,lankershim
100,972,937,1118935777100,31.061,414.221,6452106.121,1873158.468,12.7,6.4,2,32.15,-2.55,3,102,207,2,0,2,1,95,142,86.13,2.68,lankershim
100,973,937,1118935777200,30.671,417.446,6452107.529,1873161.424,12.7,6.4,2,32.54,1.52,3,102,207,2,0,2,1,95,142,86.95,2.67,lankershim
100,974,937,1118935777300,30.324,420.699,6452108.995,1873164.298,12.7,6.4,2,32.83,4.06,3,102,207,2,0,2,1,95,142,87.81,2.67,lankershim
100,975,937,1118935777400,29.929,423.971,6452110.416,1873167.28,12.7,6.4,2,33.05,6.67,3,102,207,2,0,2,1,95,142,88.7,2.68,lankershim
100,976,937,1118935777500,29.434,427.259,6452111.746,1873170.357,12.7,6.4,2,33.25,3.41,3,102,207,2,0,2,1,95,142,89.58,2.69,lankershim
100,977,937,1118935777600,28.89,430.549,6452113.021,1873173.429,12.7,6.4,2,33.43,-1.93,3,102,207,2,0,2,1,95,142,90.51,2.71,lankershim
100,978,937,1118935777700,28.391,433.846,6452114.343,1873176.49,12.7,6.4,2,33.72,-2.69,3,102,207,2,0,2,1,95,142,91.52,2.71,lankershim
100,979,937,1118935777800,27.967,437.2,6452115.784,1873179.513,12.7,6.4,2,34.18,4.57,3,102,207,2,0,2,1,95,142,92.52,2.71,lankershim
100,980,937,1118935777900,27.598,440.635,6452117.331,1873182.621,12.7,6.4,2,34.63,4.07,3,102,207,2,0,2,1,95,142,93.39,2.7,lankershim
100,981,937,1118935778000,27.247,444.119,6452118.877,1873185.794,12.7,6.4,2,34.91,2.22,3,102,207,2,0,2,1,95,142,94.09,2.7,lankershim
100,982,937,1118935778100,26.872,447.6,6452120.436,1873188.927,12.7,6.4,2,35.07,5.03,3,102,207,2,0,2,1,95,142,94.65,2.7,lankershim
100,983,937,1118935778200,26.437,451.066,6452121.93,1873192.06,12.7,6.4,2,35.36,7.31,3,102,207,2,0,2,1,95,142,95.07,2.69,lankershim
100,984,937,1118935778300,25.908,454.674,6452123.339,1873195.298,12.7,6.4,2,34.62,-10.89,3,102,207,2,0,2,1,95,142,95.42,2.76,lankershim
100,985,937,1118935778400,25.315,457.898,6452124.747,1873198.642,12.7,6.4,2,32.06,-13.59,3,102,207,2,0,2,1,95,142,96.39,3.01,lankershim
100,986,937,1118935778500,24.877,460.991,6452126.242,1873202.059,12.7,6.4,2,29.88,-15.84,3,102,207,2,0,2,1,95,142,97.73,3.27,lankershim
100,987,937,1118935778600,24.596,463.812,6452127.882,1873205.491,12.7,6.4,2,29.63,0,3,102,207,2,0,2,1,95,142,99.6,3.36,lankershim
100,988,937,1118935778700,24.45,466.926,6452129.528,1873208.801,12.7,6.4,2,31.64,4.49,3,102,207,2,0,2,1,95,142,101.39,3.2,lankershim
100,989,937,1118935778800,24.488,470.193,6452131.127,1873212.084,12.7,6.4,2,34.87,11.46,3,102,207,2,0,2,1,95,142,103.28,2.96,lankershim
100,990,937,1118935778900,24.525,473.789,6452132.726,1873215.366,12.7,6.4,2,36.81,7.22,3,102,207,2,0,2,1,95,142,104.83,2.85,lankershim
100,991,937,1118935779000,24.538,477.506,6452134.332,1873218.663,12.7,6.4,2,37.57,7.75,3,102,207,2,0,2,1,95,142,106.12,2.82,lankershim
100,992,937,1118935779100,24.553,481.303,6452135.997,1873222.082,12.7,6.4,2,38.27,7.27,3,102,207,2,0,2,1,95,142,107.2,2.8,lankershim
100,993,937,1118935779200,24.569,485.196,6452137.708,1873225.595,12.7,6.4,2,38.74,2.66,3,102,207,0,3,2,1,95,142,108.16,2.79,lankershim
100,994,937,1118935779300,24.584,489.114,6452139.435,1873229.139,12.7,6.4,2,38.81,-1.84,3,102,207,0,3,2,1,95,142,109.1,2.81,lankershim
100,995,937,1118935779400,24.6,492.987,6452141.133,1873232.626,12.7,6.4,2,38.7,-1.58,3,102,207,0,3,2,1,95,142,110.09,2.84,lankershim
100,996,937,1118935779500,24.616,496.824,6452142.798,1873236.043,12.7,6.4,2,38.78,2.64,3,102,207,0,3,2,1,95,142,111.13,2.87,lankershim
100,997,937,1118935779600,24.631,500.693,6452144.483,1873239.503,12.7,6.4,2,39.15,5.73,3,102,207,0,3,2,1,95,142,112.13,2.86,lankershim
100,998,937,1118935779700,24.647,504.64,6452146.222,1873243.074,12.7,6.4,2,39.62,4.64,3,102,207,0,3,2,1,95,142,113.04,2.85,lankershim
100,999,937,1118935779800,24.664,508.648,6452147.987,1873246.696,12.7,6.4,2,39.93,1.29,3,102,207,0,3,2,1,95,142,113.86,2.85,lankershim
100,1000,937,1118935779900,24.68,512.661,6452149.739,1873250.292,12.7,6.4,2,40,-0.46,3,102,207,0,3,2,1,95,142,114.77,2.87,lankershim
100,1001,937,1118935780000,24.696,516.648,6452151.49,1873253.888,12.7,6.4,2,40.07,1.31,3,102,207,0,3,2,1,95,142,115.9,2.89,lankershim
100,1002,937,1118935780100,24.712,520.64,6452153.229,1873257.457,12.7,6.4,2,40.38,4.65,3,102,207,0,3,2,1,95,142,117.19,2.9,lankershim
100,1003,937,1118935780200,24.727,524.692,6452154.993,1873261.079,12.7,6.4,2,40.85,5.8,3,102,207,0,3,2,1,95,142,118.66,2.9,lankershim
100,1004,937,1118935780300,24.745,528.825,6452156.811,1873264.812,12.7,6.4,2,41.22,2.53,3,102,207,0,3,2,1,95,142,119.93,2.91,lankershim
100,1005,937,1118935780400,24.767,532.989,6452158.65,1873268.586,12.7,6.4,2,41.27,-2.01,3,102,207,0,3,2,1,95,142,120.9,2.93,lankershim
100,1006,937,1118935780500,24.79,537.108,6452160.467,1873272.296,12.7,6.4,2,41.15,-2.52,3,102,207,0,3,2,1,95,142,121.73,2.96,lankershim
100,1007,937,1118935780600,24.797,541.182,6452162.231,1873275.917,12.7,6.4,2,41.28,4.94,3,102,207,0,3,2,1,95,142,122.26,2.96,lankershim
100,1008,937,1118935780700,24.765,545.292,6452163.977,1873279.619,12.7,6.4,2,41.84,9.58,3,102,207,0,3,2,1,95,142,123.13,2.94,lankershim
100,1009,937,1118935780800,24.682,549.516,6452165.744,1873283.468,12.7,6.4,2,42.64,9.1,3,102,207,0,3,2,1,95,142,124.15,2.91,lankershim
100,1010,937,1118935780900,24.56,553.847,6452167.518,1873287.45,12.7,6.4,2,43.28,4.76,3,102,207,0,3,2,1,95,142,125.34,2.9,lankershim
100,1011,937,1118935781000,24.423,558.221,6452169.293,1873291.454,12.7,6.4,2,43.58,0.96,3,102,207,0,3,2,1,95,142,126.8,2.91,lankershim
100,1012,937,1118935781100,24.286,562.591,6452171.067,1873295.435,12.7,6.4,2,43.62,-0.38,3,102,207,0,3,2,1,95,142,128.38,2.94,lankershim
100,1013,937,1118935781200,24.155,566.949,6452172.841,1873299.417,12.7,6.4,2,43.6,-0.19,3,102,207,0,3,2,1,95,142,129.85,2.98,lankershim
100,1014,937,1118935781300,24.024,571.304,6452174.615,1873303.398,12.7,6.4,2,43.59,0,3,102,207,0,3,2,1,95,142,131.25,3.01,lankershim
100,1015,937,1118935781400,23.893,575.661,6452176.389,1873307.379,12.7,6.4,2,43.59,0,3,102,207,0,3,2,1,95,142,132.63,3.04,lankershim
100,1016,937,1118935781500,23.762,580.018,6452178.163,1873311.361,12.7,6.4,2,43.59,0,3,102,207,0,3,2,1,95,142,134,3.07,lankershim
100,1017,937,1118935781600,23.631,584.374,6452179.937,1873315.342,12.7,6.4,2,43.59,0,3,102,207,0,3,2,1,95,142,135.38,3.11,lankershim
100,1018,937,1118935781700,23.5,588.731,6452181.711,1873319.323,12.7,6.4,2,43.59,0,3,102,207,0,3,2,1,95,142,136.76,3.14,lankershim
100,1019,937,1118935781800,23.369,593.088,6452183.485,1873323.305,12.7,6.4,2,43.59,0,3,102,207,0,3,2,1,95,142,138.15,3.17,lankershim
100,1020,937,1118935781900,23.238,597.445,6452185.259,1873327.286,12.7,6.4,2,43.59,0,3,102,207,0,3,2,1,95,142,139.55,3.2,lankershim
100,1021,937,1118935782000,23.107,601.801,6452187.033,1873331.267,12.7,6.4,2,43.59,0,3,102,207,0,3,2,1,95,142,140.91,3.23,lankershim
100,1022,937,1118935782100,22.976,606.158,6452188.807,1873335.248,12.7,6.4,2,43.59,0,3,102,207,0,3,2,1,95,142,142.22,3.26,lankershim
100,1023,937,1118935782200,22.847,610.52,6452190.581,1873339.23,12.7,6.4,2,43.54,-0.74,3,102,207,0,3,2,1,95,142,143.41,3.29,lankershim
100,1024,937,1118935782300,22.706,614.854,6452192.355,1873343.211,12.7,6.4,2,43.58,0.83,3,102,207,0,3,2,1,95,142,144.2,3.31,lankershim
